SalesKey,OrderDate,OrderNumber,OrderLineItem,ProductKey,CustomerKey,TerritoryKey,OrderQuantity
SO64746-2,2017-02-23,SO64746,2,477,17338,6,2
SO64768-1,2017-02-23,SO64768,1,352,16758,6,1
SO64764-4,2017-02-23,SO64764,4,477,12730,10,2
SO64764-3,2017-02-23,SO64764,3,479,12730,10,2
SO64764-5,2017-02-23,SO64764,5,484,12730,10,2
SO64764-2,2017-02-23,SO64764,2,530,12730,10,2
SO64764-1,2017-02-23,SO64764,1,541,12730,10,2
SO64734-1,2017-02-23,SO64734,1,358,16598,10,1
SO64772-1,2017-02-23,SO64772,1,562,11242,7,1
SO64737-1,2017-02-23,SO64737,1,480,11019,6,2
SO64742-2,2017-02-23,SO64742,2,480,27754,4,2
SO64742-1,2017-02-23,SO64742,1,538,27754,4,2
SO64766-3,2017-02-23,SO64766,3,485,12779,1,2
SO64766-4,2017-02-23,SO64766,4,232,12779,1,1
SO64766-1,2017-02-23,SO64766,1,358,12779,1,1
SO64766-2,2017-02-23,SO64766,2,537,12779,1,1
SO64789-3,2017-02-23,SO64789,3,530,11111,9,2
SO64789-2,2017-02-23,SO64789,2,541,11111,9,2
SO64789-1,2017-02-23,SO64789,1,576,11111,9,1
SO64787-3,2017-02-23,SO64787,3,480,17246,9,2
SO64787-2,2017-02-23,SO64787,2,536,17246,9,2
SO64787-1,2017-02-23,SO64787,1,590,17246,9,1
SO64778-1,2017-02-23,SO64778,1,577,23788,4,1
SO64781-2,2017-02-23,SO64781,2,223,23296,4,2
SO64781-3,2017-02-23,SO64781,3,538,23296,4,2
SO64781-1,2017-02-23,SO64781,1,604,23296,4,1
SO64731-1,2017-02-23,SO64731,1,477,24370,9,2
SO64731-3,2017-02-23,SO64731,3,484,24370,9,1
SO64731-2,2017-02-23,SO64731,2,487,24370,9,1
SO64741-3,2017-02-23,SO64741,3,464,27529,4,3
SO64741-1,2017-02-23,SO64741,1,541,27529,4,2
SO64741-2,2017-02-23,SO64741,2,530,27529,4,1
SO64783-1,2017-02-23,SO64783,1,604,23900,8,1
SO64732-3,2017-02-23,SO64732,3,528,17958,10,2
SO64732-4,2017-02-23,SO64732,4,220,17958,10,1
SO64732-2,2017-02-23,SO64732,2,535,17958,10,1
SO64732-1,2017-02-23,SO64732,1,593,17958,10,1
SO64782-2,2017-02-23,SO64782,2,479,23018,1,3
SO64782-3,2017-02-23,SO64782,3,477,23018,1,2
SO64782-4,2017-02-23,SO64782,4,491,23018,1,1
SO64782-1,2017-02-23,SO64782,1,605,23018,1,1
SO64777-4,2017-02-23,SO64777,4,480,26491,1,2
SO64777-3,2017-02-23,SO64777,3,530,26491,1,2
SO64777-2,2017-02-23,SO64777,2,541,26491,1,2
SO64777-1,2017-02-23,SO64777,1,576,26491,1,1
SO64779-2,2017-02-23,SO64779,2,477,26097,4,3
SO64779-3,2017-02-23,SO64779,3,479,26097,4,2
SO64779-1,2017-02-23,SO64779,1,576,26097,4,1
SO64760-1,2017-02-23,SO64760,1,535,19042,8,3
SO64760-2,2017-02-23,SO64760,2,528,19042,8,2
SO64760-3,2017-02-23,SO64760,3,220,19042,8,1
SO64739-1,2017-02-23,SO64739,1,480,11269,4,3
SO64780-2,2017-02-23,SO64780,2,220,26111,4,1
SO64780-1,2017-02-23,SO64780,1,576,26111,4,1
SO64761-1,2017-02-23,SO64761,1,538,11553,10,2
SO64733-4,2017-02-23,SO64733,4,223,15678,7,2
SO64733-3,2017-02-23,SO64733,3,477,15678,7,2
SO64733-2,2017-02-23,SO64733,2,478,15678,7,2
SO64733-1,2017-02-23,SO64733,1,358,15678,7,1
SO64775-2,2017-02-23,SO64775,2,215,25112,9,1
SO64775-1,2017-02-23,SO64775,1,385,25112,9,1
SO64743-2,2017-02-23,SO64743,2,528,25988,1,2
SO64743-1,2017-02-23,SO64743,1,535,25988,1,2
SO64743-3,2017-02-23,SO64743,3,220,25988,1,1
SO64765-2,2017-02-23,SO64765,2,478,17551,6,2
SO64765-1,2017-02-23,SO64765,1,485,17551,6,2
SO64736-2,2017-02-23,SO64736,2,220,13678,10,1
SO64736-1,2017-02-23,SO64736,1,354,13678,10,1
SO64774-5,2017-02-23,SO64774,5,464,25252,9,2
SO64774-3,2017-02-23,SO64774,3,477,25252,9,2
SO64774-2,2017-02-23,SO64774,2,479,25252,9,2
SO64774-4,2017-02-23,SO64774,4,214,25252,9,1
SO64774-1,2017-02-23,SO64774,1,385,25252,9,1
SO64773-2,2017-02-23,SO64773,2,539,21191,9,2
SO64773-1,2017-02-23,SO64773,1,582,21191,9,1
SO64754-1,2017-02-23,SO64754,1,528,15541,4,3
SO64754-2,2017-02-23,SO64754,2,485,15541,4,2
SO64754-3,2017-02-23,SO64754,3,220,15541,4,1
SO64803-2,2017-02-24,SO64803,2,480,16830,8,2
SO64803-1,2017-02-24,SO64803,1,360,16830,8,1
SO64843-3,2017-02-24,SO64843,3,477,25249,9,3
SO64843-2,2017-02-24,SO64843,2,479,25249,9,2
SO64843-4,2017-02-24,SO64843,4,220,25249,9,1
SO64843-1,2017-02-24,SO64843,1,383,25249,9,1
SO64823-3,2017-02-24,SO64823,3,480,28440,7,2
SO64823-1,2017-02-24,SO64823,1,529,28440,7,1
SO64823-2,2017-02-24,SO64823,2,540,28440,7,1
SO64848-2,2017-02-24,SO64848,2,223,24058,10,2
SO64848-3,2017-02-24,SO64848,3,220,24058,10,1
SO64848-1,2017-02-24,SO64848,1,385,24058,10,1
SO64826-4,2017-02-24,SO64826,4,484,18020,8,3
SO64826-3,2017-02-24,SO64826,3,480,18020,8,2
SO64826-1,2017-02-24,SO64826,1,529,18020,8,2
SO64826-2,2017-02-24,SO64826,2,539,18020,8,2
SO64837-2,2017-02-24,SO64837,2,478,13705,1,3
SO64837-1,2017-02-24,SO64837,1,591,13705,1,1
SO64824-2,2017-02-24,SO64824,2,539,16508,7,3
SO64824-1,2017-02-24,SO64824,1,529,16508,7,2
SO64824-3,2017-02-24,SO64824,3,487,16508,7,1
SO64817-1,2017-02-24,SO64817,1,477,26269,6,2
SO64817-2,2017-02-24,SO64817,2,481,26269,6,2
SO64831-1,2017-02-24,SO64831,1,537,12767,1,1
SO64800-2,2017-02-24,SO64800,2,484,20049,10,2
SO64800-1,2017-02-24,SO64800,1,375,20049,10,1
SO64842-3,2017-02-24,SO64842,3,530,14200,7,2
SO64842-2,2017-02-24,SO64842,2,541,14200,7,2
SO64842-4,2017-02-24,SO64842,4,214,14200,7,1
SO64842-1,2017-02-24,SO64842,1,562,14200,7,1
SO64811-2,2017-02-24,SO64811,2,223,25043,4,2
SO64811-3,2017-02-24,SO64811,3,483,25043,4,1
SO64811-1,2017-02-24,SO64811,1,540,25043,4,1
SO64801-2,2017-02-24,SO64801,2,476,14149,8,1
SO64801-1,2017-02-24,SO64801,1,588,14149,8,1
SO64816-2,2017-02-24,SO64816,2,223,19637,1,2
SO64816-1,2017-02-24,SO64816,1,474,19637,1,1
SO64834-3,2017-02-24,SO64834,3,464,14728,1,2
SO64834-2,2017-02-24,SO64834,2,474,14728,1,1
SO64834-1,2017-02-24,SO64834,1,590,14728,1,1
SO64799-2,2017-02-24,SO64799,2,220,20863,10,1
SO64799-1,2017-02-24,SO64799,1,377,20863,10,1
SO64840-2,2017-02-24,SO64840,2,214,25613,7,1
SO64840-1,2017-02-24,SO64840,1,579,25613,7,1
SO64825-1,2017-02-24,SO64825,1,477,19370,7,1
SO64798-2,2017-02-24,SO64798,2,223,17894,7,2
SO64798-1,2017-02-24,SO64798,1,580,17894,7,1
SO64809-1,2017-02-24,SO64809,1,529,11223,6,2
SO64809-3,2017-02-24,SO64809,3,214,11223,6,1
SO64809-2,2017-02-24,SO64809,2,540,11223,6,1
SO64815-2,2017-02-24,SO64815,2,477,21706,1,2
SO64815-1,2017-02-24,SO64815,1,478,21706,1,2
SO64815-3,2017-02-24,SO64815,3,214,21706,1,1
SO64815-4,2017-02-24,SO64815,4,232,21706,1,1
SO64827-2,2017-02-24,SO64827,2,480,26880,8,2
SO64827-1,2017-02-24,SO64827,1,538,26880,8,2
SO64833-2,2017-02-24,SO64833,2,478,12399,8,3
SO64833-3,2017-02-24,SO64833,3,223,12399,8,2
SO64833-1,2017-02-24,SO64833,1,477,12399,8,2
SO64833-4,2017-02-24,SO64833,4,215,12399,8,1
SO64830-3,2017-02-24,SO64830,3,484,12168,1,2
SO64830-2,2017-02-24,SO64830,2,485,12168,1,2
SO64830-1,2017-02-24,SO64830,1,537,12168,1,1
SO64807-2,2017-02-24,SO64807,2,480,28012,1,2
SO64807-1,2017-02-24,SO64807,1,530,28012,1,2
SO64839-2,2017-02-24,SO64839,2,477,15411,4,2
SO64839-3,2017-02-24,SO64839,3,478,15411,4,2
SO64839-4,2017-02-24,SO64839,4,220,15411,4,1
SO64839-1,2017-02-24,SO64839,1,358,15411,4,1
SO64832-2,2017-02-24,SO64832,2,223,14093,4,2
SO64832-1,2017-02-24,SO64832,1,485,14093,4,2
SO64808-1,2017-02-24,SO64808,1,530,27994,1,3
SO64808-2,2017-02-24,SO64808,2,480,27994,1,2
SO64853-3,2017-02-24,SO64853,3,477,14310,9,2
SO64853-2,2017-02-24,SO64853,2,479,14310,9,2
SO64853-4,2017-02-24,SO64853,4,484,14310,9,2
SO64853-1,2017-02-24,SO64853,1,568,14310,9,1
SO64821-1,2017-02-24,SO64821,1,485,13479,4,2
SO64821-2,2017-02-24,SO64821,2,488,13479,4,1
SO64805-1,2017-02-24,SO64805,1,480,11517,4,2
SO64847-2,2017-02-24,SO64847,2,529,20750,4,2
SO64847-3,2017-02-24,SO64847,3,539,20750,4,2
SO64847-4,2017-02-24,SO64847,4,215,20750,4,1
SO64847-1,2017-02-24,SO64847,1,381,20750,4,1
SO64838-4,2017-02-24,SO64838,4,480,15350,1,2
SO64838-2,2017-02-24,SO64838,2,528,15350,1,2
SO64838-1,2017-02-24,SO64838,1,352,15350,1,1
SO64838-3,2017-02-24,SO64838,3,537,15350,1,1
SO64796-3,2017-02-24,SO64796,3,464,26386,10,2
SO64796-2,2017-02-24,SO64796,2,232,26386,10,1
SO64796-1,2017-02-24,SO64796,1,583,26386,10,1
SO64841-3,2017-02-24,SO64841,3,223,15086,7,3
SO64841-2,2017-02-24,SO64841,2,479,15086,7,3
SO64841-4,2017-02-24,SO64841,4,477,15086,7,2
SO64841-1,2017-02-24,SO64841,1,575,15086,7,1
SO64822-2,2017-02-24,SO64822,2,480,15671,10,2
SO64822-1,2017-02-24,SO64822,1,485,15671,10,2
SO64852-2,2017-02-24,SO64852,2,215,11994,9,1
SO64852-1,2017-02-24,SO64852,1,574,11994,9,1
SO64802-2,2017-02-24,SO64802,2,480,16828,10,2
SO64802-1,2017-02-24,SO64802,1,358,16828,10,1
SO64804-2,2017-02-24,SO64804,2,485,12475,8,2
SO64804-3,2017-02-24,SO64804,3,229,12475,8,1
SO64804-1,2017-02-24,SO64804,1,358,12475,8,1
SO64812-1,2017-02-24,SO64812,1,478,21751,4,3
SO64812-2,2017-02-24,SO64812,2,477,21751,4,2
SO64812-3,2017-02-24,SO64812,3,214,21751,4,1
SO64836-2,2017-02-24,SO64836,2,478,19739,4,2
SO64836-4,2017-02-24,SO64836,4,215,19739,4,1
SO64836-3,2017-02-24,SO64836,3,477,19739,4,1
SO64836-1,2017-02-24,SO64836,1,591,19739,4,1
SO64814-1,2017-02-24,SO64814,1,464,12880,6,3
SO64814-2,2017-02-24,SO64814,2,475,12880,6,1
SO64818-2,2017-02-24,SO64818,2,223,18761,4,3
SO64818-1,2017-02-24,SO64818,1,477,18761,4,2
SO64797-1,2017-02-24,SO64797,1,582,25497,8,1
SO64820-2,2017-02-24,SO64820,2,223,16913,1,2
SO64820-1,2017-02-24,SO64820,1,477,16913,1,2
SO64828-2,2017-02-24,SO64828,2,480,26370,8,2
SO64828-1,2017-02-24,SO64828,1,538,26370,8,2
SO64846-2,2017-02-24,SO64846,2,220,26090,4,1
SO64846-1,2017-02-24,SO64846,1,561,26090,4,1
SO64850-3,2017-02-24,SO64850,3,477,11914,9,2
SO64850-5,2017-02-24,SO64850,5,484,11914,9,2
SO64850-2,2017-02-24,SO64850,2,479,11914,9,1
SO64850-4,2017-02-24,SO64850,4,487,11914,9,1
SO64850-1,2017-02-24,SO64850,1,564,11914,9,1
SO64813-2,2017-02-24,SO64813,2,477,15478,6,2
SO64813-1,2017-02-24,SO64813,1,478,15478,6,2
SO64810-3,2017-02-24,SO64810,3,480,25168,4,3
SO64810-2,2017-02-24,SO64810,2,529,25168,4,1
SO64810-1,2017-02-24,SO64810,1,540,25168,4,1
SO64806-1,2017-02-24,SO64806,1,529,29348,1,2
SO64806-2,2017-02-24,SO64806,2,220,29348,1,1
SO64844-1,2017-02-24,SO64844,1,371,18245,9,1
SO64794-1,2017-02-24,SO64794,1,223,14854,9,2
SO64792-1,2017-02-24,SO64792,1,478,15242,9,1
SO64791-2,2017-02-24,SO64791,2,220,13554,10,1
SO64791-1,2017-02-24,SO64791,1,356,13554,10,1
SO64849-1,2017-02-24,SO64849,1,561,11908,9,1
SO64790-1,2017-02-24,SO64790,1,362,16826,8,1
SO64790-2,2017-02-24,SO64790,2,537,16826,8,1
SO64819-1,2017-02-24,SO64819,1,477,24487,6,1
SO64835-3,2017-02-24,SO64835,3,232,14647,4,1
SO64835-2,2017-02-24,SO64835,2,476,14647,4,1
SO64835-1,2017-02-24,SO64835,1,588,14647,4,1
SO64845-4,2017-02-24,SO64845,4,223,20627,9,2
SO64845-3,2017-02-24,SO64845,3,477,20627,9,2
SO64845-2,2017-02-24,SO64845,2,479,20627,9,2
SO64845-1,2017-02-24,SO64845,1,371,20627,9,1
SO64829-2,2017-02-24,SO64829,2,480,28909,7,2
SO64829-1,2017-02-24,SO64829,1,530,28909,7,2
SO64880-1,2017-02-25,SO64880,1,529,20840,7,2
SO64895-1,2017-02-25,SO64895,1,606,13560,8,1
SO64891-2,2017-02-25,SO64891,2,529,23028,4,2
SO64891-3,2017-02-25,SO64891,3,538,23028,4,2
SO64891-4,2017-02-25,SO64891,4,214,23028,4,1
SO64891-1,2017-02-25,SO64891,1,584,23028,4,1
SO64861-2,2017-02-25,SO64861,2,529,17932,7,2
SO64861-4,2017-02-25,SO64861,4,214,17932,7,1
SO64861-3,2017-02-25,SO64861,3,539,17932,7,1
SO64861-1,2017-02-25,SO64861,1,583,17932,7,1
SO64856-1,2017-02-25,SO64856,1,474,22147,9,1
SO64862-3,2017-02-25,SO64862,3,466,21037,8,2
SO64862-2,2017-02-25,SO64862,2,226,21037,8,1
SO64862-1,2017-02-25,SO64862,1,590,21037,8,1
SO64857-1,2017-02-25,SO64857,1,529,25128,9,2
SO64857-2,2017-02-25,SO64857,2,538,25128,9,2
SO64857-3,2017-02-25,SO64857,3,215,25128,9,1
SO64859-1,2017-02-25,SO64859,1,223,15031,9,1
SO64866-2,2017-02-25,SO64866,2,480,29210,1,2
SO64866-1,2017-02-25,SO64866,1,539,29210,1,2
SO64882-1,2017-02-25,SO64882,1,541,29430,8,1
SO64894-3,2017-02-25,SO64894,3,480,27132,10,2
SO64894-4,2017-02-25,SO64894,4,484,27132,10,2
SO64894-2,2017-02-25,SO64894,2,538,27132,10,2
SO64894-1,2017-02-25,SO64894,1,584,27132,10,1
SO64868-2,2017-02-25,SO64868,2,529,15488,6,2
SO64868-3,2017-02-25,SO64868,3,473,15488,6,1
SO64868-1,2017-02-25,SO64868,1,540,15488,6,1
SO64893-2,2017-02-25,SO64893,2,220,20793,7,1
SO64893-3,2017-02-25,SO64893,3,226,20793,7,1
SO64893-1,2017-02-25,SO64893,1,385,20793,7,1
SO64875-1,2017-02-25,SO64875,1,477,25885,6,1
SO64875-2,2017-02-25,SO64875,2,487,25885,6,1
SO64871-1,2017-02-25,SO64871,1,474,12106,6,1
SO64878-1,2017-02-25,SO64878,1,485,13739,1,3
SO64878-2,2017-02-25,SO64878,2,226,13739,1,1
SO64879-3,2017-02-25,SO64879,3,480,28538,8,2
SO64879-2,2017-02-25,SO64879,2,530,28538,8,2
SO64879-1,2017-02-25,SO64879,1,541,28538,8,2
SO64869-2,2017-02-25,SO64869,2,462,24728,4,2
SO64869-1,2017-02-25,SO64869,1,540,24728,4,1
SO64877-1,2017-02-25,SO64877,1,528,16715,4,2
SO64877-2,2017-02-25,SO64877,2,480,16715,4,1
SO64887-3,2017-02-25,SO64887,3,466,25821,9,2
SO64887-2,2017-02-25,SO64887,2,214,25821,9,1
SO64887-1,2017-02-25,SO64887,1,385,25821,9,1
SO64889-2,2017-02-25,SO64889,2,481,22251,6,3
SO64889-1,2017-02-25,SO64889,1,563,22251,6,1
SO64855-2,2017-02-25,SO64855,2,480,19673,9,2
SO64855-1,2017-02-25,SO64855,1,537,19673,9,1
SO64876-2,2017-02-25,SO64876,2,480,17487,1,3
SO64876-1,2017-02-25,SO64876,1,528,17487,1,2
SO64886-2,2017-02-25,SO64886,2,485,15987,1,2
SO64886-3,2017-02-25,SO64886,3,214,15987,1,1
SO64886-1,2017-02-25,SO64886,1,594,15987,1,1
SO64858-1,2017-02-25,SO64858,1,235,14278,9,1
SO64873-1,2017-02-25,SO64873,1,477,17688,1,2
SO64896-2,2017-02-25,SO64896,2,477,11915,9,2
SO64896-3,2017-02-25,SO64896,3,479,11915,9,2
SO64896-1,2017-02-25,SO64896,1,561,11915,9,1
SO64870-2,2017-02-25,SO64870,2,477,22967,1,2
SO64870-1,2017-02-25,SO64870,1,478,22967,1,2
SO64870-3,2017-02-25,SO64870,3,487,22967,1,1
SO64885-1,2017-02-25,SO64885,1,599,19813,1,1
SO64888-2,2017-02-25,SO64888,2,529,20623,9,2
SO64888-4,2017-02-25,SO64888,4,215,20623,9,1
SO64888-1,2017-02-25,SO64888,1,375,20623,9,1
SO64888-3,2017-02-25,SO64888,3,540,20623,9,1
SO64892-2,2017-02-25,SO64892,2,477,20646,1,2
SO64892-3,2017-02-25,SO64892,3,479,20646,1,2
SO64892-1,2017-02-25,SO64892,1,383,20646,1,1
SO64892-4,2017-02-25,SO64892,4,473,20646,1,1
SO64881-1,2017-02-25,SO64881,1,530,14199,10,2
SO64881-2,2017-02-25,SO64881,2,541,14199,10,2
SO64881-3,2017-02-25,SO64881,3,214,14199,10,1
SO64867-2,2017-02-25,SO64867,2,214,28029,4,1
SO64867-1,2017-02-25,SO64867,1,530,28029,4,1
SO64872-1,2017-02-25,SO64872,1,476,19134,4,1
SO64864-1,2017-02-25,SO64864,1,354,13689,10,1
SO64874-1,2017-02-25,SO64874,1,477,17408,4,2
SO64884-3,2017-02-25,SO64884,3,223,14871,6,2
SO64884-2,2017-02-25,SO64884,2,474,14871,6,1
SO64884-1,2017-02-25,SO64884,1,587,14871,6,1
SO64860-1,2017-02-25,SO64860,1,223,17324,9,2
SO64883-4,2017-02-25,SO64883,4,466,12085,1,3
SO64883-3,2017-02-25,SO64883,3,214,12085,1,1
SO64883-1,2017-02-25,SO64883,1,528,12085,1,1
SO64883-2,2017-02-25,SO64883,2,537,12085,1,1
SO64890-4,2017-02-25,SO64890,4,223,26325,1,2
SO64890-3,2017-02-25,SO64890,3,479,26325,1,2
SO64890-2,2017-02-25,SO64890,2,477,26325,1,1
SO64890-1,2017-02-25,SO64890,1,575,26325,1,1
SO64854-4,2017-02-25,SO64854,4,223,20620,9,2
SO64854-2,2017-02-25,SO64854,2,477,20620,9,2
SO64854-1,2017-02-25,SO64854,1,373,20620,9,1
SO64854-3,2017-02-25,SO64854,3,479,20620,9,1
SO64865-2,2017-02-25,SO64865,2,480,16203,7,2
SO64865-1,2017-02-25,SO64865,1,362,16203,7,1
SO64863-5,2017-02-25,SO64863,5,478,14154,7,2
SO64863-4,2017-02-25,SO64863,4,485,14154,7,2
SO64863-3,2017-02-25,SO64863,3,528,14154,7,2
SO64863-2,2017-02-25,SO64863,2,536,14154,7,2
SO64863-1,2017-02-25,SO64863,1,589,14154,7,1
SO64919-1,2017-02-26,SO64919,1,528,20441,6,3
SO64919-2,2017-02-26,SO64919,2,220,20441,6,1
SO64918-1,2017-02-26,SO64918,1,223,16985,1,2
SO64918-2,2017-02-26,SO64918,2,477,16985,1,2
SO64913-2,2017-02-26,SO64913,2,478,21236,1,3
SO64913-1,2017-02-26,SO64913,1,477,21236,1,2
SO64913-4,2017-02-26,SO64913,4,484,21236,1,1
SO64913-3,2017-02-26,SO64913,3,487,21236,1,1
SO64916-1,2017-02-26,SO64916,1,474,19663,1,1
SO64944-2,2017-02-26,SO64944,2,214,21139,1,1
SO64944-1,2017-02-26,SO64944,1,581,21139,1,1
SO64947-2,2017-02-26,SO64947,2,223,11976,9,2
SO64947-1,2017-02-26,SO64947,1,564,11976,9,1
SO64910-2,2017-02-26,SO64910,2,226,24442,5,1
SO64910-1,2017-02-26,SO64910,1,540,24442,5,1
SO64945-2,2017-02-26,SO64945,2,538,13685,8,3
SO64945-3,2017-02-26,SO64945,3,529,13685,8,1
SO64945-1,2017-02-26,SO64945,1,584,13685,8,1
SO64946-3,2017-02-26,SO64946,3,477,15695,10,2
SO64946-2,2017-02-26,SO64946,2,479,15695,10,2
SO64946-4,2017-02-26,SO64946,4,484,15695,10,2
SO64946-1,2017-02-26,SO64946,1,562,15695,10,1
SO64914-1,2017-02-26,SO64914,1,476,19871,1,1
SO64907-2,2017-02-26,SO64907,2,484,29270,1,3
SO64907-1,2017-02-26,SO64907,1,529,29270,1,1
SO64924-1,2017-02-26,SO64924,1,462,19372,7,2
SO64924-2,2017-02-26,SO64924,2,477,19372,7,2
SO64897-5,2017-02-26,SO64897,5,223,16206,8,2
SO64897-4,2017-02-26,SO64897,4,478,16206,8,2
SO64897-2,2017-02-26,SO64897,2,485,16206,8,2
SO64897-1,2017-02-26,SO64897,1,362,16206,8,1
SO64897-3,2017-02-26,SO64897,3,477,16206,8,1
SO64934-2,2017-02-26,SO64934,2,489,23645,9,1
SO64934-1,2017-02-26,SO64934,1,580,23645,9,1
SO64925-1,2017-02-26,SO64925,1,539,19355,10,2
SO64904-2,2017-02-26,SO64904,2,535,17959,10,2
SO64904-3,2017-02-26,SO64904,3,480,17959,10,1
SO64904-1,2017-02-26,SO64904,1,599,17959,10,1
SO64931-2,2017-02-26,SO64931,2,485,15195,4,2
SO64931-1,2017-02-26,SO64931,1,358,15195,4,1
SO64931-3,2017-02-26,SO64931,3,487,15195,4,1
SO64940-2,2017-02-26,SO64940,2,220,26624,1,1
SO64940-1,2017-02-26,SO64940,1,567,26624,1,1
SO64923-2,2017-02-26,SO64923,2,528,17835,10,2
SO64923-1,2017-02-26,SO64923,1,535,17835,10,2
SO64923-3,2017-02-26,SO64923,3,214,17835,10,1
SO64935-2,2017-02-26,SO64935,2,215,15040,9,1
SO64935-1,2017-02-26,SO64935,1,581,15040,9,1
SO64932-3,2017-02-26,SO64932,3,223,28501,8,2
SO64932-2,2017-02-26,SO64932,2,215,28501,8,1
SO64932-1,2017-02-26,SO64932,1,569,28501,8,1
SO64911-2,2017-02-26,SO64911,2,480,23890,4,2
SO64911-1,2017-02-26,SO64911,1,536,23890,4,2
SO64920-2,2017-02-26,SO64920,2,480,26074,6,2
SO64920-1,2017-02-26,SO64920,1,528,26074,6,2
SO64933-2,2017-02-26,SO64933,2,214,27123,7,1
SO64933-1,2017-02-26,SO64933,1,567,27123,7,1
SO64903-4,2017-02-26,SO64903,4,223,19955,9,2
SO64903-2,2017-02-26,SO64903,2,477,19955,9,1
SO64903-1,2017-02-26,SO64903,1,479,19955,9,1
SO64903-3,2017-02-26,SO64903,3,483,19955,9,1
SO64909-1,2017-02-26,SO64909,1,528,25862,4,3
SO64909-2,2017-02-26,SO64909,2,535,25862,4,2
SO64909-3,2017-02-26,SO64909,3,215,25862,4,1
SO64930-3,2017-02-26,SO64930,3,462,12446,4,2
SO64930-2,2017-02-26,SO64930,2,485,12446,4,2
SO64930-1,2017-02-26,SO64930,1,352,12446,4,1
SO64936-1,2017-02-26,SO64936,1,582,15035,9,1
SO64927-1,2017-02-26,SO64927,1,537,13732,6,1
SO64905-2,2017-02-26,SO64905,2,484,16451,8,2
SO64905-1,2017-02-26,SO64905,1,377,16451,8,1
SO64917-1,2017-02-26,SO64917,1,477,17395,4,2
SO64929-2,2017-02-26,SO64929,2,485,15500,4,2
SO64929-1,2017-02-26,SO64929,1,360,15500,4,1
SO64929-3,2017-02-26,SO64929,3,489,15500,4,1
SO64922-2,2017-02-26,SO64922,2,480,13825,7,2
SO64922-1,2017-02-26,SO64922,1,537,13825,7,1
SO64941-2,2017-02-26,SO64941,2,538,18650,4,2
SO64941-1,2017-02-26,SO64941,1,605,18650,4,1
SO64939-2,2017-02-26,SO64939,2,480,13960,9,2
SO64939-1,2017-02-26,SO64939,1,356,13960,9,1
SO64899-1,2017-02-26,SO64899,1,529,15019,9,2
SO64899-2,2017-02-26,SO64899,2,539,15019,9,2
SO64899-3,2017-02-26,SO64899,3,215,15019,9,1
SO64898-2,2017-02-26,SO64898,2,528,21554,9,2
SO64898-3,2017-02-26,SO64898,3,214,21554,9,1
SO64898-1,2017-02-26,SO64898,1,537,21554,9,1
SO64938-2,2017-02-26,SO64938,2,214,25235,9,1
SO64938-1,2017-02-26,SO64938,1,389,25235,9,1
SO64906-2,2017-02-26,SO64906,2,215,17968,10,1
SO64906-1,2017-02-26,SO64906,1,594,17968,10,1
SO64900-1,2017-02-26,SO64900,1,528,21376,9,2
SO64921-1,2017-02-26,SO64921,1,528,16386,10,2
SO64921-2,2017-02-26,SO64921,2,220,16386,10,1
SO64921-3,2017-02-26,SO64921,3,232,16386,10,1
SO64928-4,2017-02-26,SO64928,4,466,12424,1,2
SO64928-2,2017-02-26,SO64928,2,528,12424,1,2
SO64928-3,2017-02-26,SO64928,3,220,12424,1,1
SO64928-1,2017-02-26,SO64928,1,537,12424,1,1
SO64912-1,2017-02-26,SO64912,1,478,14906,6,3
SO64912-2,2017-02-26,SO64912,2,477,14906,6,2
SO64912-3,2017-02-26,SO64912,3,491,14906,6,1
SO64901-1,2017-02-26,SO64901,1,475,13047,9,1
SO64901-2,2017-02-26,SO64901,2,488,13047,9,1
SO64915-2,2017-02-26,SO64915,2,477,20390,1,2
SO64915-1,2017-02-26,SO64915,1,478,20390,1,1
SO64902-1,2017-02-26,SO64902,1,235,14318,9,1
SO64902-2,2017-02-26,SO64902,2,464,14318,9,1
SO64926-2,2017-02-26,SO64926,2,480,16564,10,2
SO64926-1,2017-02-26,SO64926,1,530,16564,10,2
SO64937-1,2017-02-26,SO64937,1,389,25222,9,1
SO64908-1,2017-02-26,SO64908,1,529,28972,1,2
SO64908-2,2017-02-26,SO64908,2,539,28972,1,2
SO64908-3,2017-02-26,SO64908,3,215,28972,1,1
SO64942-2,2017-02-26,SO64942,2,538,22892,4,1
SO64942-1,2017-02-26,SO64942,1,604,22892,4,1
SO64943-3,2017-02-26,SO64943,3,529,22993,4,1
SO64943-2,2017-02-26,SO64943,2,538,22993,4,1
SO64943-1,2017-02-26,SO64943,1,604,22993,4,1
SO64961-1,2017-02-27,SO64961,1,226,17067,9,1
SO64965-1,2017-02-27,SO64965,1,529,29272,4,2
SO64965-2,2017-02-27,SO64965,2,215,29272,4,1
SO64968-1,2017-02-27,SO64968,1,529,26779,4,2
SO64968-2,2017-02-27,SO64968,2,538,26779,4,2
SO65015-3,2017-02-27,SO65015,3,477,22268,6,2
SO65015-2,2017-02-27,SO65015,2,479,22268,6,1
SO65015-4,2017-02-27,SO65015,4,487,22268,6,1
SO65015-1,2017-02-27,SO65015,1,573,22268,6,1
SO65020-2,2017-02-27,SO65020,2,214,14225,9,1
SO65020-1,2017-02-27,SO65020,1,579,14225,9,1
SO64960-2,2017-02-27,SO64960,2,529,16614,9,3
